brand_JuBrand3,brand_MiBrand1,brand_MiBrand2,brand_MiBrand3,brand_MiBrand4,brand_ReBrand1,brand_ReBrand2,brand_ReBrand4,brand_SnBrand2,brand_SnBrand3,brand_YoBrand1,brand_YoBrand2,brand_YoBrand3,brand_YoBrand4,segment_Milk-Seg2,segment_Milk-Seg3,segment_ReadyMeal-Seg2,segment_ReadyMeal-Seg3,segment_SnackBar-Seg1,segment_SnackBar-Seg2,segment_SnackBar-Seg3,segment_Yogurt-Seg1,segment_Yogurt-Seg2,segment_Yogurt-Seg3,category_Milk,category_ReadyMeal,category_Yogurt,channel_Discount,channel_E-commerce,channel_Retail,region_PL-Central,region_PL-North,region_PL-South,pack_type_Carton,pack_type_Multipack,pack_type_Single,season_Fall,season_Spring,season_Summer,season_Winter,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,category_avg_sales,avg_weekly_sales
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,1.3134447228328077,-0.6920715468247309,-0.6690196965780059,-0.6198775766422279,-0.53126286884582,1.6718204575587554,-0.5600922104959343,-0.2680395723073979,0.03181328143061174,0.35254771124198553,-0.655360768910112,-0.2536756905122842,-0.0875112235012015,19.547169811320753
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,-0.8536761916783406,-0.6988931735911955,1.7307245816412022,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,-0.761356745827279,-0.6920715468247309,1.4947243035069946,-0.6198775766422279,-0.53126286884582,1.6718204575587554,-0.5600922104959343,0.07862401221849365,0.8912235664924063,-0.41068409313617926,1.702159042114278,-0.09913769093334857,0.19994159081225452,20.75
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,1.3134447228328077,-0.6920715468247309,-0.6690196965780059,-0.6198775766422279,-0.53126286884582,1.6718204575587554,-0.5600922104959343,-0.7077611364052928,-0.7069780162540883,0.7450669249221837,-0.7244641109957941,-0.7922521517314106,-0.2550402845128439,18.846153846153847
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,-0.8607383082084913,-0.7107674102114434,1.7854202955520218,-0.761356745827279,-0.6920715468247309,1.4947243035069946,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,0.026275107639293388,0.3584897055769077,0.06731169828302137,0.9409232826889344,0.06577972652775438,-0.4572544513239989,18.0
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,-0.8536761916783406,-0.6988931735911955,1.7307245816412022,1.1617933005460999,-0.7107674102114434,-0.5600922104959344,-0.761356745827279,-0.6920715468247309,1.4947243035069946,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,-1.3516382679802876,-2.712268681398275,0.8250245425237072,-0.2468454287309076,-0.6607795252239579,0.6700114871601406,22.71698113207547
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,1.1617933005460999,-0.7107674102114434,-0.5600922104959344,-0.761356745827279,1.4449373111611286,-0.6690196965780059,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,-0.573170231414766,-1.5652714588401688,-0.4891610141154498,0.7468327200277145,0.6112757996683257,1.3483750785857078,25.555555555555557
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,-0.8536761916783406,-0.6988931735911955,1.7307245816412022,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,1.3134447228328077,-0.6920715468247309,-0.6690196965780059,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,1.3341946466378525,-1.6462719289208878,0.8532073710563006,-0.07657364206553172,0.5293937252645613,0.6076756584215087,22.45614035087719
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,-0.761356745827279,-0.6920715468247309,1.4947243035069946,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,2.331114366541222,-0.25258737017910443,-0.2218358875710858,2.8217389518209046,0.1038375920957012,2.021581244148928,28.372549019607842
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,1.1714043448183369,-0.6988931735911955,-0.5777926832539237,1.1617933005460999,-0.7107674102114434,-0.5600922104959344,-0.761356745827279,1.4449373111611286,-0.6690196965780059,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,-0.6262769285378945,-0.5967572174439852,-0.8025766797191874,0.025333636596047166,1.0276057836085926,0.39565828047665635,21.56896551724138
5.1593650402978595,-0.271556020030489,-0.16478672130454852,-0.32475188456900067,-0.21297644624852616,-0.20397134623962546,-0.25597573369373455,-0.2906027949260277,-0.4033769911546428,-0.17288869294424458,-0.28178798147054,-0.31602781167119487,-0.3333333333333374,-0.3644344934278319,-0.38044295512636817,-0.29695136398130584,-0.2745937554488696,-0.1798182938620962,-0.28533669446934906,-0.252130288048844,-0.18734501824069985,-0.4048204523763711,-0.3526955970351991,-0.3868502577262544,-0.5525634186072356,-0.4674263524427858,-0.7855573637533955,-0.8536761916783406,-0.6988931735911955,1.7307245816412022,-0.8607383082084913,1.4069300106240212,-0.5600922104959344,-0.761356745827279,1.4449373111611286,-0.6690196965780059,1.6132217677831893,-0.53126286884582,-0.5981503548893401,-0.5600922104959343,-1.352354942727536,1.3162771789249843,-0.34510956728889536,-1.2314565311956303,-1.2385671206646052,0.3359570192621172,21.319148936170212
